Fraudolent,SMS test,ID,Date and Time
0,What Today-sunday..sunday is holiday..so no work..,O5D3I9S,2018-03-26
0,Shall call now dear having food,PQ5OF6G,2016-10-30
0,May i call You later Pls,Q8HFFFL,2017-05-02
0,Jordan got voted out last nite!,XUYPZDL,2016-09-07
0,We can go 4 e normal pilates after our intro...,89PCQXH,2016-07-15
0,I'm going 2 orchard now laready me reaching soon. U reaching?,UH5A9BC,2017-11-05
0,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3.",4EUP08A,2018-05-24
0,Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass,6OQASS9,2018-04-04
0,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",5ODH0GE,2018-03-15
0,"What will we do in the shower, baby?",4ALZ0S6,2018-02-06
0,"I can make it up there, squeezed  &lt;#&gt;  bucks out of my dad",XGM945U,2017-08-22
0,I am not sure about night menu. . . I know only about noon menu,R0UQ6GU,2016-10-26
0,Big brother‘s really scraped the barrel with this shower of social misfits,3P6WA7O,2018-06-21
0,I have to take exam with in march 3,V6FUPKT,2017-09-19
0,HI BABE U R MOST LIKELY TO BE IN BED BUT IM SO SORRY ABOUT TONIGHT! I REALLY WANNA SEE U TOMORROW SO CALL ME AT 9. LOVE ME XXX,841XGGV,2018-04-11
1,Back 2 work 2morro half term over! Can U C me 2nite 4 some sexy passion B4 I have 2 go back? Chat NOW 09099726481 Luv DENA Calls £1/minMobsmoreLKPOBOX177HP51FL,Q4L6VZJ,2016-09-06
0,Hui xin is in da lib.,MQ2X9H8,2017-07-27
0,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,F8SR3OD,2018-05-06
0,Babe? You said 2 hours and it's been almost 4 ... Is your internet down ?,QRR9VX4,2018-02-06
0,"You are everywhere dirt, on the floor, the windows, even on my shirt. And sometimes when i open my mouth, you are all that comes flowing out. I dream of my world without you, then half my chores are out too. A time of joy for me, lots of tv shows i.ll see. But i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one.",KMGNDAG,2016-03-26
1,You have 1 new message. Please call 08718738034.,GVVWKEK,2018-02-22
0,I'm now but have to wait till 2 for the bus to pick me.,1QJ0L28,2016-10-08
0,Think + da. You wil do.,9N9SWFQ,2017-05-17
1,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p£3.99,FQW1UMS,2016-05-02
0,Raviyog Peripherals bhayandar east,7QOUK6D,2016-02-16
0,On the way to office da..,GMUJZUW,2017-04-10
0,Well. You know what i mean. Texting,1LSJYWT,2017-07-26
0,hi baby im cruisin with my girl friend what r u up 2? give me a call in and hour at home if thats alright or fone me on this fone now love jenny xxx,5B45BRW,2018-05-25
1,money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,XQR6QT6,2018-07-25
0,U coming 2 pick me?,6OI3E67,2018-07-13
1,We currently have a message awaiting your collection. To collect your message just call 08718723815.,38A789K,2017-06-19
0,The greatest test of courage on earth is to bear defeat without losing heart....gn tc,CGIA68A,2018-05-18
0,"Sorry, I'll call you  later. I am in meeting sir.",IV6MPS0,2018-04-25
0,"Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her",B8XBISB,2018-06-23
0,"Hmph. Go head, big baller.",F34WKYV,2016-03-16
0,I've reached home n i bathe liao... U can call me now...,FEYZCYP,2018-08-14
0,Theyre doing it to lots of places. Only hospitals and medical places are safe.,3RR0GRE,2017-01-06
1,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,GJZZGO0,2017-10-03
0,Reverse is cheating. That is not mathematics.,BG64LF7,2017-03-27
0,"fyi I'm at usf now, swing by the room whenever",IRMXA33,2017-05-27
0,I like cheap! But i‘m happy to splash out on the wine if it makes you feel better..,AVEF7BF,2016-06-24
0,Hai priya are you right. What doctor said pa. Where are you.,O3IMSI3,2017-03-28
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..,3880GFD,2017-03-11
0,It has issues right now. Ill fix for her by tomorrow.,B7LQUA7,2018-05-12
1,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",4W8DB9Z,2018-05-02
0,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there.",2VULNB9,2016-08-30
0,Also remember the beads don't come off. Ever.,9MHN88E,2016-05-15
0,Yo guess what I just dropped,D35OJO9,2016-06-12
0,Haha... dont be angry with yourself... Take it as a practice for the real thing. =),ZRSK9AC,2017-07-07
0,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",HE5KGHK,2017-09-27
0,"Derp. Which is worse, a dude who always wants to party or a dude who files a complaint about the three drug abusers he lives with",RQJVQJ8,2018-06-10
0,"Thanks, I'll keep that in mind",9JLQC68,2017-09-05
0,If he started searching he will get job in few days.he have great potential and talent.,RUR3V7P,2016-12-24
0,Take us out shopping and Mark will distract Isaiah.=D,BEIMAC7,2017-05-03
0,Gud ni8 dear..slp well..take care..swt dreams..Muah..,2NHD8G0,2016-05-02
0,Id onluy matters when getting on from offcampus,ZEG48ZM,2018-02-25
0,Yeah whatever lol,RQC3FTM,2016-03-17
0,Its a big difference.  &lt;#&gt;  versus  &lt;#&gt;  every  &lt;#&gt; hrs,3D750V2,2016-11-14
0,Now only i reached home. . . I am very tired now. . I will come tomorro,H2MCS72,2017-11-21
0,Anything...,B5GU30S,2017-07-26
0,Ard 6 like dat lor.,I5VF4YB,2017-10-28
0,U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..,G69GQ3I,2018-04-27
0,R we still meeting 4 dinner tonight?,ZVX0WJA,2017-06-29
1,Hey I am really horny want to chat or see me naked text hot to 69698 text charged at 150pm to unsubscribe text stop 69698,43MF82Z,2017-08-16
0,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,XIXYISD,2016-06-25
0,Oh all have to come ah?,I44AZ84,2016-09-17
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",9WNA360,2016-06-15
0,"And stop wondering ""wow is she ever going to stop tm'ing me ?!"" because I will tm you whenever I want because you are MINE ... *laughs*",16SC8JP,2017-01-31
0,Oh... Kay... On sat right?,0GY0FQA,2018-08-16
0,Oh k :)why you got job then whats up?,J1J9VIK,2016-03-13
0,Yo im right by yo work,4MSF8KD,2017-08-26
0,Too late. I said i have the website. I didn't i have or dont have the slippers,USHX967,2017-12-02
1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08719899230 Identifier Code: 41685 Expires 07/11/04,O8VK7YN,2017-06-25
0,"Miss ya, need ya, want ya, love ya.",RNCMBLV,2016-06-30
0,So how are you really. What are you up to. How's the masters. And so on.,GFNQ2PB,2016-10-27
0,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already …,YMYSHVS,2016-03-24
0,It shall be fine. I have avalarr now. Will hollalater,A837YYP,2016-02-16
0,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.,YPO1BDY,2017-04-14
1,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT,GAK29AW,2018-06-16
0,Have a good evening! Ttyl,8U5FYYZ,2018-05-07
1,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",JL01U8O,2017-03-15
0,Then u going ikea str aft dat?,WYFBITJ,2017-07-27
1,Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min,KPT78WJ,2017-09-10
0,"Sorry, I'll call later",P3XIDG1,2017-11-08
1,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),JXZ054K,2017-04-28
0,:-) :-),IBFG3O7,2017-01-10
0,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,CV6YWAU,2017-05-31
0,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",9IABEQS,2018-01-03
1,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary,5BXMVR0,2017-08-18
1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,8L5UQKK,2016-07-11
0,"Aight that'll work, thanks",5TZPU0S,2017-12-01
0,Where in abj are you serving. Are you staying with dad or alone.,RS3JIT6,2016-05-13
0,What happen dear tell me,270QSAM,2018-08-28
1,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693. 08715500022 rpl Stop 2 cnl,OD955X0,2018-06-26
0,Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me,WWAW1CR,2016-03-29
0,"When you get free, call me",RA4M5OC,2017-04-07
1,<Forwarded from 88877>FREE entry into our £250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,GPU16AH,2018-02-24
0,Yup ok...,B45LFRW,2017-12-23
0,Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!,DQRFYTI,2016-05-14
0,"Aight, sounds good. When do you want me to come down?",7NZ7J8J,2017-11-17
0,If u laugh really loud.. If u talk spontaneously.. If u dont care what others feel.. U are probably with your dear &amp; best friends.. GOODEVENING Dear..:),D83R5DC,2017-11-20
0,"What part of ""don't initiate"" don't you understand",IBS9ZA4,2018-03-08
0,Where are you lover ? I need you ...,B71VPGA,2018-07-23
0,"Indians r poor but India is not a poor country. Says one of the swiss bank directors. He says that "" &lt;#&gt;  lac crore"" of Indian money is deposited in swiss banks which can be used for 'taxless' budget for  &lt;#&gt;  yrs. Can give  &lt;#&gt;  crore jobs to all Indians. From any village to Delhi 4 lane roads. Forever free power suply to more than  &lt;#&gt;  social projects. Every citizen can get monthly  &lt;#&gt; /- for  &lt;#&gt;  yrs. No need of World Bank &amp; IMF loan. Think how our money is blocked by rich politicians. We have full rights against corrupt politicians. Itna forward karo ki pura INDIA padhe.g.m.""",4PCGRRK,2017-08-07
0,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,HQKNU4D,2017-08-21
0,"Good afternoon, my love. It was good to see your words on YM and get your tm. Very smart move, my slave ... *smiles* ... I drink my coffee and await you.",V7HY19G,2018-09-03
0,I dont know ask to my brother. Nothing problem some thing that. Just i told .,W4EN3BA,2018-05-02
0,"Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!",A1M9IEY,2016-05-22
0,1's finish meeting call me.,VPSVU84,2017-03-03
0,Not tonight mate. Catching up on some sleep. This is my new number by the way.,Y5ZIYUV,2016-09-05
0,Your bill at 3 is £33.65 so thats not bad!,OD2M2P5,2016-07-24
0,What's a feathery bowa? Is that something guys have that I don't know about?,AE6JMBK,2018-05-31
0,I know that my friend already told that.,UCJ60QV,2018-06-05
0,Lovely smell on this bus and it ain't tobacco...,ACPUO4P,2017-03-30
0,Thanks for sending this mental ability question..,HIBNGIA,2016-04-24
0,Thank you baby! I cant wait to taste the real thing...,8OJRKDF,2016-06-09
0,Just wanted to say holy shit you guys weren't kidding about this bud,7BH3FEB,2016-11-02
0,Correct. So how was work today,CPVF07G,2018-01-04
0,Hey i've booked the 2 lessons on sun liao...,04WCSDN,2017-04-04
0,I'll reach in ard 20 mins ok...,TJWST52,2018-02-06
0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune,PSB06E1,2018-02-24
0,Also that chat was awesome but don't make it regular unless you can see her in person,EWS3TSQ,2017-09-02
1,"FREE GAME. Get Rayman Golf 4 FREE from the O2 Games Arcade. 1st get UR games settings. Reply POST, then save & activ8. Press 0 key for Arcade. Termsapply",0X5J15B,2018-03-21
0,Noice. Text me when you're here,CMIGFH2,2018-01-24
0,I like to think there's always the possibility of being in a pub later.,174GOXG,2018-01-26
0,say thanks2.,QJJ3PYP,2018-07-04
0,Otherwise had part time job na-tuition..,03R5KCD,2018-05-13
0,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!,PKQT5B7,2017-04-04
0,"It,,s a taxt massage....tie-pos argh ok! Lool!",0JXSM92,2016-10-22
0,Yes we are chatting too.,WFHB56F,2017-10-23
0,"idc get over here, you are not weaseling your way out of this shit twice in a row",11EYARH,2016-03-13
0,Cold. Dont be sad dear,ZEGJNIT,2017-07-22
0,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am,3NDYLZQ,2016-03-01
1,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,7AYDK8B,2017-10-03
0,"Damn, poor zac doesn't stand a chance",VIAEZ3C,2018-04-07
0,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX,JIYZPWQ,2016-06-27
0,Can do lor...,CB72J0L,2018-03-11
0,My uncles in Atlanta. Wish you guys a great semester.,8OE2PW7,2017-08-18
0,She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy,O5U6AWC,2017-12-25
0,"Sorry, my battery died, I can come by but I'm only getting a gram for now, where's your place?",QJ3HF34,2018-02-17
1,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08,XAIGGKJ,2018-01-09
0,Hey come online! Use msn... We are all there,CS4P3FK,2016-05-21
0,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,CSL6LAJ,2018-01-30
0,Do you like shaking your booty on the dance floor?,AMOOSSP,2017-04-02
0,Gr8. So how do you handle the victoria island traffic. Plus when's the album due,UQS387O,2017-01-07
0,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:),2QQW2RV,2017-10-31
0,"Sorry im getting up now, feel really bad- totally rejected that kinda me thing.",TEAETRX,2016-04-28
0,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",TGO3JJE,2018-08-17
0,A bloo bloo bloo I'll miss the first bowl,IFN5YEA,2016-05-06
0,Am slow in using biola's fne,T3YTR8N,2018-08-09
0,I cant pick the phone right now. Pls send a message,Q4KGQLF,2017-05-07
0,I love to give massages. I use lots of baby oil... What is your fave position?,NCUB7E8,2016-08-11
0,Ü all write or wat..,2FSGMS0,2016-10-01
1,WIN URGENT! Your mobile number has been awarded with a £2000 prize GUARANTEED call 09061790121 from land line. claim 3030 valid 12hrs only 150ppm,NQTKCBO,2018-06-20
1,Ringtone Club: Gr8 new polys direct to your mobile every week !,7HJQ2ZH,2016-12-30
0,Should I head straight there or what,MKLK675,2017-04-14
1,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04,XWNBRP4,2017-08-08
0,Are you willing to go for apps class.,SI9DNXN,2016-08-31
1,"For ur chance to win £250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",ASKI00Z,2016-10-21
